Player,Category,total_score,seasons_played,avg_score,team
Joe Dodoo,FW,0.0008522727272727,1,0.0008522727272727,Leicester
Kevin Nolan,FW,0.0008522727272727,1,0.0008522727272727,West Ham
Kyle Lafferty,FW,0.0008522727272727,1,0.0008522727272727,Norwich
Obbi Oulare,FW,0.0008522727272727,1,0.0008522727272727,Watford
Siem de Jong,FW,0.0008522727272727,1,0.0008522727272727,Newcastle
Albert Grønbæk,FW,0.0008464462172273,1,0.0008464462172273,Southampton
Tetê,FW,0.0008443431386427,1,0.0008443431386427,Leicester
Sandro Ramírez,FW,0.0008422035153693,1,0.0008422035153693,Everton
Ben Woodburn,FW,0.0008379888268156,1,0.0008379888268156,Liverpool
Daniel Agyei,FW,0.0008379888268156,1,0.0008379888268156,Burnley
Freddie Ladapo,FW,0.0008379888268156,1,0.0008379888268156,Crystal Palace
Grzegorz Krychowiak,FW,0.0008379888268156,1,0.0008379888268156,West Brom
Gökhan Töre,FW,0.0008379888268156,1,0.0008379888268156,West Ham
Ibrahim Afellay,FW,0.0008379888268156,1,0.0008379888268156,Stoke City
Isaiah Brown,FW,0.0008379888268156,1,0.0008379888268156,Brighton
Jamie Murphy,FW,0.0008379888268156,1,0.0008379888268156,Brighton
Jonathan Benteke,FW,0.0008379888268156,1,0.0008379888268156,Crystal Palace
Jordan Hugill,FW,0.0008379888268156,1,0.0008379888268156,West Ham
Jérémie Boga,FW,0.0008379888268156,1,0.0008379888268156,Chelsea
Leroy Fer,FW,0.0008379888268156,1,0.0008379888268156,Swansea
Lukas Jutkiewicz,FW,0.0008379888268156,1,0.0008379888268156,Burnley
Lukas Nmecha,FW,0.0008379888268156,1,0.0008379888268156,Manchester City
Michael Folivi,FW,0.0008379888268156,1,0.0008379888268156,Watford
Nahki Wells,FW,0.0008379888268156,1,0.0008379888268156,Burnley
Nikola Vlašić,FW,0.0008379888268156,1,0.0008379888268156,Everton
Patrick van Aanholt,FW,0.0008379888268156,1,0.0008379888268156,Crystal Palace
Sam Baldock,FW,0.0008379888268156,1,0.0008379888268156,Brighton
Thomas Ince,FW,0.0008379888268156,1,0.0008379888268156,Huddersfield
Tom Davies,FW,0.0008379888268156,1,0.0008379888268156,Everton
Tyrese Campbell,FW,0.0008379888268156,1,0.0008379888268156,Stoke City
Will Lankshear,FW,0.000817289148918,1,0.000817289148918,Tottenham
Folarin Balogun,FW,0.0008152173913043,1,0.0008152173913043,Arsenal
Jakub Moder,FW,0.0008152173913043,1,0.0008152173913043,Brighton
Joshua Dasilva,FW,0.0008152173913043,1,0.0008152173913043,Brentford
Kayky,FW,0.0008152173913043,1,0.0008152173913043,Manchester City
Nathan Young-Coombes,FW,0.0008152173913043,1,0.0008152173913043,Brentford
Wesley Moraes,FW,0.0008152173913043,1,0.0008152173913043,Aston Villa
Will Smallbone,FW,0.0008152173913043,1,0.0008152173913043,Southampton
Martial Godo,FW,0.0008048570366484,1,0.0008048570366484,Fulham
Alex Mighten,FW,0.0007978723404255,1,0.0007978723404255,Nottingham Forest
Dominic Ballard,FW,0.0007978723404255,1,0.0007978723404255,Southampton
Flynn Downes,FW,0.0007978723404255,1,0.0007978723404255,West Ham
Halil Dervişoğlu,FW,0.0007978723404255,1,0.0007978723404255,Brentford
Jamal Lowe,FW,0.0007978723404255,1,0.0007978723404255,Bournemouth
João Cancelo,FW,0.0007978723404255,1,0.0007978723404255,Manchester City
Kyle Walker,FW,0.0007978723404255,1,0.0007978723404255,Manchester City
Marquinhos,FW,0.0007978723404255,1,0.0007978723404255,Arsenal
Mateo Fernandez,FW,0.0007978723404255,1,0.0007978723404255,Leeds
Mateo Joseph,FW,0.0007978723404255,1,0.0007978723404255,Leeds
Mislav Oršić,FW,0.0007978723404255,1,0.0007978723404255,Southampton
Ali Al-Hamadi,FW,0.0007943849585357,1,0.0007943849585357,Ipswich
Carlos Borges,FW,0.00078125,1,0.00078125,Wolves
Carlos Forbs,FW,0.00078125,1,0.00078125,Wolves
Chido Obi-Martin,FW,0.00078125,1,0.00078125,Manchester United
Eric da Silva Moreira,FW,0.00078125,1,0.00078125,Nottingham Forest
Gustavo Nunes,FW,0.00078125,1,0.00078125,Brentford
Harry Howell,FW,0.00078125,1,0.00078125,Brighton
Mateus Mané,FW,0.00078125,1,0.00078125,Wolves
Nathan Butler-Oyedeji,FW,0.00078125,1,0.00078125,Arsenal
Omari Hutchinson,FW,0.00078125,1,0.00078125,Ipswich
Remy Rees-Dottin,FW,0.00078125,1,0.00078125,Bournemouth
Shumaira Mheuka,FW,0.00078125,1,0.00078125,Chelsea
Wes Burns,FW,0.00078125,1,0.00078125,Ipswich
Wilfred Ndidi,FW,0.00078125,1,0.00078125,Leicester
Zain Silcott-Duberry,FW,0.00078125,1,0.00078125,Bournemouth
Alejo Veliz,FW,0.0007772020725388,1,0.0007772020725388,Tottenham
Alex Matos,FW,0.0007772020725388,1,0.0007772020725388,Chelsea
Amadou Diallo,FW,0.0007772020725388,1,0.0007772020725388,Newcastle
Andre Brooks,FW,0.0007772020725388,1,0.0007772020725388,Sheffield Utd
Anis Ben Slimane,FW,0.0007772020725388,1,0.0007772020725388,Sheffield Utd
Ben Parkinson,FW,0.0007772020725388,1,0.0007772020725388,Newcastle
Benicio Boaitey,FW,0.0007772020725388,1,0.0007772020725388,Brighton
Enso González,FW,0.0007772020725388,1,0.0007772020725388,Wolves
Ethan Wheatley,FW,0.0007772020725388,1,0.0007772020725388,Manchester United
Jamie Donley,FW,0.0007772020725388,1,0.0007772020725388,Tottenham
Jóhann Guðmundsson,FW,0.0007772020725388,1,0.0007772020725388,Burnley
Leon Chiwome,FW,0.0007772020725388,1,0.0007772020725388,Wolves
Mason Burstow,FW,0.0007772020725388,1,0.0007772020725388,Chelsea
Michael Ndiweni,FW,0.0007772020725388,1,0.0007772020725388,Newcastle
Michael Olakigbe,FW,0.0007772020725388,1,0.0007772020725388,Brentford
Nicolò Zaniolo,FW,0.0007772020725388,1,0.0007772020725388,Aston Villa
Rayan Aït Nouri,FW,0.0007772020725388,1,0.0007772020725388,Wolves
Scott McTominay,FW,0.0007772020725388,1,0.0007772020725388,Manchester United
Tawanda Chirewa,FW,0.0007772020725388,1,0.0007772020725388,Wolves
