Player,Score,Category,team
Stephen Kingsley,0.0014957024141041982,DF,Swansea
Cheikhou Kouyaté,0.0014423333282305765,DF,West Ham
Jon Flanagan,0.0024359408326518014,DF,Liverpool
Sebastien Pocognoli,0.0008215793800847826,DF,West Brom
Jack Colback,0.0011882498218714066,DF,Newcastle
Michail Antonio,0.0025962750156712632,DF,West Ham
Matthew Pennington,0.0014807500858094829,DF,Everton
John Mikel Obi,0.0012380134085188748,DF,Chelsea
Matthew Miazga,0.0013287106700677592,DF,Chelsea
Jake Clarke-Salter,0.000798153305500705,DF,Chelsea
Callumm Connolly,0.0008119561648660264,DF,Everton
Connor Randall,0.0011998467183226612,DF,Liverpool
Lucas Leiva,0.002245046555369778,DF,Liverpool
Kevin Toner,0.001373878169387497,DF,Aston Villa
Tony Hibbert,0.0008917211069985096,DF,Everton
Jordan Lyden,0.000984943798172485,DF,Aston Villa
Fikayo Tomori,0.0008142127863317137,DF,Chelsea
Samuel Field,0.0007663529180452428,DF,West Brom
Jonjoe Kenny,0.0009480373994433887,DF,Everton
Thomas Robson,0.0011257540823220494,DF,Sunderland
Jamie Sterry,0.0007667373881003628,DF,Newcastle
Michael Carrick,0.006199065699882728,MF,Manchester United
Morgan Schneiderlin,0.006622889355994874,MF,Manchester United
Juan Mata,0.01174513848193427,MF,Manchester United
Memphis Depay,0.002383012290876632,MF,Manchester United
Ashley Young,0.0013562678997799213,MF,Manchester United
Antonio Valencia,0.0007068338974185965,MF,Manchester United
Ander Herrera,0.005064405021878542,MF,Manchester United
Bastian Schweinsteiger,0.0039988231289345404,MF,Manchester United
Eric Dier,0.009275448748946327,MF,Tottenham
Nabil Bentaleb,0.0008860045526617889,MF,Tottenham
Mousa Dembélé,0.007831278174272363,MF,Tottenham
Christian Eriksen,0.018716393371534704,MF,Tottenham
Nacer Chadli,0.0035833905554227895,MF,Tottenham
Érik Lamela,0.009635617728390703,MF,Tottenham
Ryan Mason,0.0024808303184066078,MF,Tottenham
Dele Alli,0.010377024062999198,MF,Tottenham
Matt Ritchie,0.008937998202780835,MF,Bournemouth
Dan Gosling,0.0056244591730478175,MF,Bournemouth
Andrew Surman,0.011435040747816797,MF,Bournemouth
Marc Pugh,0.002634868333836698,MF,Bournemouth
Eunan O'Kane,0.0014163728543496892,MF,Bournemouth
Max Gradel,0.0023051975738402172,MF,Bournemouth
Jordan Veretout,0.0065151939279330905,MF,Aston Villa
Ashley Westwood,0.008363065303546535,MF,Aston Villa
Idrissa Gueye,0.007450071759811933,MF,Aston Villa
Kieran Richardson,0.0006507913891672527,MF,Aston Villa
Carlos Sánchez,0.0026472818179109877,MF,Aston Villa
Alexander Tettey,0.0031402870590860428,MF,Norwich
Jonathan Howson,0.006162826972566423,MF,Norwich
Graham Dorrans,0.0036102432145574226,MF,Norwich
Wesley Hoolahan,0.004785819486273046,MF,Norwich
Bradley Johnson,0.0005825979849847828,MF,Norwich
Nathan Redmond,0.00654763266964321,MF,Norwich
Wilfried Zaha,0.0046920212105659095,MF,Crystal Palace
Yohan Cabaye,0.009298791993623318,MF,Crystal Palace
James McArthur,0.005749529567703063,MF,Crystal Palace
Jason Puncheon,0.007965562920998972,MF,Crystal Palace
Yannick Bolasie,0.0025442565085183155,MF,Crystal Palace
Mile Jedinak,0.0032408954607508144,MF,Crystal Palace
Marc Albrighton,0.007780053962421958,MF,Leicester
Andy King,0.0023697079797809386,MF,Leicester
Danny Drinkwater,0.010990907080042927,MF,Leicester
Riyad Mahrez,0.009884841510378727,MF,Leicester
N'Golo Kanté,0.009657088686354207,MF,Leicester
Lee Cattermole,0.004029027859445692,MF,Sunderland
Adam Johnson,0.0031822496617243752,MF,Sunderland
Sebastian Larsson,0.0013473378218455375,MF,Sunderland
Jack Rodwell,0.0017531258169109912,MF,Sunderland
Jeremain Lens,0.0026418609164723084,MF,Sunderland
Steven Fletcher,0.0005546545151211265,MF,Sunderland
James McCarthy,0.005418954709716142,MF,Everton
Gareth Barry,0.008738694091875896,MF,Everton
Kevin Mirallas,0.0019503010834459131,MF,Everton
Ross Barkley,0.010327230312425694,MF,Everton
Tom Cleverley,0.005339746739060484,MF,Everton
Ikechi Anya,0.0020653639012118627,MF,Watford
Étienne Capoue,0.007004945171287849,MF,Watford
Valon Behrami,0.002489364376108987,MF,Watford
Miguel Layún,0.0007065780840227164,MF,Watford
Ben Watson,0.008208254391721292,MF,Watford
Juan Carlos Paredes,0.0006004022461334539,MF,Watford
Cesc Fàbregas,0.014576992574401619,MF,Chelsea
Nemanja Matić,0.007167525232086434,MF,Chelsea
Willian,0.01281597391918827,MF,Chelsea
Oscar,0.005969715587589854,MF,Chelsea
Eden Hazard,0.00876564427099569,MF,Chelsea
Jonjo Shelvey,0.008296214512637968,MF,Newcastle
Sung-Yueng Ki,0.0053584596529265855,MF,Swansea
André Ayew,0.003810457055659283,MF,Swansea
Gylfi Sigurðsson,0.007399204817026559,MF,Swansea
Jefferson Montero,0.0037519535524656107,MF,Swansea
Wayne Routledge,0.001715949804458438,MF,Swansea
Jack Cork,0.00835542513403617,MF,Swansea
Vurnon Anita,0.0028049369696067895,MF,Newcastle
Jack Colback,0.004098432680349627,MF,Newcastle
Moussa Sissoko,0.009057601719697217,MF,Newcastle
Georginio Wijnaldum,0.00852501149297671,MF,Newcastle
Gabriel Obertan,0.0010259351370286377,MF,Newcastle
Siem de Jong,0.0008394846358449086,MF,Newcastle
Steven Davis,0.0075139132314270204,MF,Southampton
Victor Wanyama,0.0057188385374622,MF,Southampton
Dušan Tadić,0.009290277058502746,MF,Southampton
Sadio Mané,0.006684242219841072,MF,Southampton
Jay Rodriguez,0.0006798301422134705,MF,Southampton
Aaron Ramsey,0.011864583531785025,MF,Arsenal
Francis Coquelin,0.004537234283366916,MF,Arsenal
Alex Oxlade-Chamberlain,0.0025520622876164284,MF,Arsenal
Mesut Özil,0.022999079539736497,MF,Arsenal
Santi Cazorla,0.007439727561925635,MF,Arsenal
Theo Walcott,0.001956327662192373,MF,Arsenal
Cheikhou Kouyaté,0.006387827301261915,MF,West Ham
Reece Oxford,0.0006573307499423372,MF,West Ham
Mark Noble,0.012486009330787575,MF,West Ham
Matt Jarvis,0.0024927702184805115,MF,Norwich
Kevin Nolan,0.0005175214121788364,MF,West Ham
Marco van Ginkel,0.001837543139010636,MF,Stoke City
Glenn Whelan,0.00888482814162143,MF,Stoke City
Jonathan Walters,0.0025430974387292064,MF,Stoke City
Charlie Adam,0.00216857094990134,MF,Stoke City
Ibrahim Afellay,0.005607303236785552,MF,Stoke City
Steve Sidwell,0.0005142791470175394,MF,Stoke City
James Milner,0.011338521781138195,MF,Liverpool
Jordan Henderson,0.006007209593489151,MF,Liverpool
Jordon Ibe,0.0025755123384650935,MF,Liverpool
Philippe Coutinho,0.006000671920080216,MF,Liverpool
Adam Lallana,0.00810679768556774,MF,Liverpool
Roberto Firmino,0.002316558959355699,MF,Liverpool
Emre Can,0.0077672204865185755,MF,Liverpool
Craig Gardner,0.004170019202590119,MF,West Brom
Darren Fletcher,0.007847625501068585,MF,West Brom
James Morrison,0.003318150326259606,MF,West Brom
James McClean,0.004079476720735286,MF,West Brom
Claudio Yacob,0.004665647700701752,MF,West Brom
Callum McManaman,0.0011639146016583228,MF,West Brom
Yaya Touré,0.010193136294340288,MF,Manchester City
Fernandinho,0.008968471240227049,MF,Manchester City
Jesús Navas,0.009290926854252533,MF,Manchester City
David Silva,0.010741875468375307,MF,Manchester City
Raheem Sterling,0.004664876085871119,MF,Manchester City
Samir Nasri,0.002508971491984957,MF,Manchester City
Adnan Januzaj,0.0006457327668289951,MF,Manchester United
Shane Long,0.0012531327342027144,MF,Southampton
Oriol Romeu,0.0030364460854136526,MF,Southampton
James Ward-Prowse,0.005390340710966342,MF,Southampton
Arouna Koné,0.0026977978727926997,MF,Everton
Manuel Lanzini,0.00610028819708287,MF,West Ham
Pedro Obiang,0.0023889135944288233,MF,West Ham
Leon Britton,0.003558918167821098,MF,Swansea
Nathan Dyer,0.0008105771858039283,MF,Leicester
Yann M'Vila,0.010005606146065415,MF,Sunderland
Gary O'Neil,0.003174622789619887,MF,Norwich
Marko Arnautović,0.0069920010164174675,MF,Stoke City
Stephen Ireland,0.0008813501990310962,MF,Stoke City
Odion Ighalo,0.0007962958079269414,MF,Watford
José Jurado,0.005841567405290833,MF,Watford
Almen Abdi,0.00459697199651468,MF,Watford
Jordon Mutch,0.0014613735149812675,MF,Crystal Palace
Chung-yong Lee,0.00128626649540671,MF,Crystal Palace
Alexis Sánchez,0.010678268412784318,MF,Arsenal
Mikel Arteta,0.0006249503466249473,MF,Arsenal
Ramires,0.0015919153146200142,MF,Chelsea
Juan Cuadrado,0.0005313519733090575,MF,Chelsea
Ayoze Pérez,0.0013643499933968148,MF,Newcastle
Florian Thauvin,0.0008727340138838996,MF,Newcastle
Bakary Sako,0.002142330421692509,MF,Crystal Palace
Dwight Gayle,0.0007073976000768328,MF,Crystal Palace
Jack Grealish,0.0015289780775946708,MF,Aston Villa
Adama Traoré,0.0005839609788729466,MF,Aston Villa
Xherdan Shaqiri,0.006543371206231377,MF,Stoke City
Jermain Defoe,0.000578366125598346,MF,Sunderland
Gökhan Inler,0.000829514225353447,MF,Leicester
Tom Carroll,0.001916242706508941,MF,Tottenham
Serge Gnabry,0.000517712037069056,MF,West Brom
Rickie Lambert,0.0010893757707917651,MF,West Brom
Pedro,0.0052260602648651604,MF,Chelsea
John Mikel Obi,0.00395608237469738,MF,Chelsea
Fabian Delph,0.0017793919230162894,MF,Manchester City
Cédric Soares,0.0020678232039173247,MF,Southampton
Matt Targett,0.001888386272766165,MF,Southampton
Lucas Leiva,0.006152807679677581,MF,Liverpool
Jordan Rossiter,0.000518769796025196,MF,Liverpool
Ruben Loftus-Cheek,0.0013142328994775023,MF,Chelsea
Joe Ledley,0.0020483185896039337,MF,Crystal Palace
Carles Gil,0.0018277003631244914,MF,Aston Villa
Ola Toivonen,0.001528427643982785,MF,Sunderland
Troy Deeney,0.0011924619079038642,MF,Watford
Josh Cullen,0.0005136986301369864,MF,West Ham
Alex Pritchard,0.0005310771611394185,MF,West Brom
Marouane Fellaini,0.0026742826136551667,MF,Manchester United
Muhamed Bešić,0.0014889946807991297,MF,Everton
Aaron Lennon,0.0023797988284841457,MF,Everton
Junior Stanislas,0.004347160729897736,MF,Bournemouth
Kevin De Bruyne,0.011183724430521057,MF,Manchester City
Mame Biram Diouf,0.0006423717185596789,MF,Stoke City
Jordi Gomez,0.0010805073793253256,MF,Sunderland
Fabio Borini,0.0024311047071311717,MF,Sunderland
Heung-Min Son,0.0028129994487709176,MF,Tottenham
Andros Townsend,0.003990031255244566,MF,Newcastle
Scott Sinclair,0.0008094899584778384,MF,Aston Villa
Dimitri Payet,0.008255041040024759,MF,West Ham
Victor Moses,0.001928529604080471,MF,West Ham
Steven Naismith,0.001765685268714792,MF,Norwich
Bojan Krkić,0.0023865063787425296,MF,Stoke City
Adlène Guédioura,0.0018752208546155562,MF,Watford
Leandro Bacuna,0.0021794835419422552,MF,Aston Villa
Michail Antonio,0.0027193176551733806,MF,West Ham
Wayne Rooney,0.003120168649028027,MF,Manchester United
Nathaniel Clyne,0.0013710001001370916,MF,Liverpool
Alberto Moreno,0.00233280843184467,MF,Liverpool
Fernando,0.0044543110641396665,MF,Manchester City
Patrick Roberts,0.0005146232160259734,MF,Manchester City
Mathieu Flamini,0.0028301126442458213,MF,Arsenal
Joe Allen,0.0023919142997583815,MF,Liverpool
Robbie Brady,0.003275250793736046,MF,Norwich
Víctor Ibarbo,0.0005187794789917238,MF,Watford
Gerard Deulofeu,0.0044668919044372184,MF,Everton
Darron Gibson,0.0008068207344205532,MF,Everton
Jeffrey Schlupp,0.001407769984871442,MF,Leicester
Yoan Gouffran,0.0006422449586567006,MF,Newcastle
Alan Hutton,0.0011163215459002664,MF,Aston Villa
Jordan Amavi,0.0006503700461561817,MF,Aston Villa
Jordan Ayew,0.0008644640867095496,MF,Aston Villa
Adam Smith,0.0005795250239000563,MF,Bournemouth
Shaun MacDonald,0.0005360566772100659,MF,Bournemouth
Jordy Clasie,0.004019744899273587,MF,Southampton
Anthony Martial,0.005816056656294883,MF,Manchester United
Jesse Lingard,0.003928648742488415,MF,Manchester United
Stéphane Sessègnon,0.0033100791460255537,MF,West Brom
Cheik Tiote,0.003028197128422599,MF,Newcastle
Modou Barrow,0.0008435694239800637,MF,Swansea
Mauro Zárate,0.0018147238554114997,MF,West Ham
Gabriel Agbonlahor,0.001117882971769653,MF,Aston Villa
Christian Benteke,0.0010109946885430302,MF,Liverpool
Gastón Ramírez,0.000606127561087783,MF,Southampton
Joel Campbell,0.0020829993703530185,MF,Arsenal
Alex Iwobi,0.0026318763166142223,MF,Arsenal
Kelechi Iheanacho,0.0006579184609707071,MF,Manchester City
Youssouf Mulumbu,0.0010441962054743132,MF,Norwich
Leon Osman,0.0007732903938770684,MF,Everton
DeAndre Yedlin,0.0006703002234615069,MF,Sunderland
Patrick van Aanholt,0.0013088250844799395,MF,Sunderland
Joshua Onomah,0.0005489046912639611,MF,Tottenham
Duncan Watmore,0.001135926929773495,MF,Sunderland
Charles N'Zogbia,0.0005198918516079131,MF,Aston Villa
Andreas Pereira,0.0005539615399177125,MF,Manchester United
Kieran Gibbs,0.0005589449319651383,MF,Arsenal
César Azpilicueta,0.0005136986301369864,MF,Chelsea
Diafra Sakho,0.0005934570073729832,MF,West Ham
Alex Song,0.0022964417866528884,MF,West Ham
Billy Jones,0.0010983355260849614,MF,Sunderland
Matteo Darmian,0.0009326019288642257,MF,Manchester United
Vadis Odjidja-Ofoe,0.0013674896573675093,MF,Norwich
Geoff Cameron,0.0016671534500375274,MF,Stoke City
Jonny Evans,0.000870458185573863,MF,West Brom
Bertrand Traoré,0.0009060621880106993,MF,Chelsea
Harry Arter,0.0039040021889985535,MF,Bournemouth
Ryan Bertrand,0.000859242739423295,MF,Southampton
Nick Powell,0.0005142936727028837,MF,Manchester United
Chris Brunt,0.0011684050826145185,MF,West Brom
Matt Grimes,0.0008101369568805734,MF,Swansea
Kieran Trippier,0.0017476024117489013,MF,Tottenham
Danny Rose,0.0009541235185411936,MF,Tottenham
Calum Chambers,0.000613504443485667,MF,Arsenal
Harrison Reed,0.0005171729401823428,MF,Southampton
Jonathan Williams,0.000515326549848574,MF,Crystal Palace
Enner Valencia,0.0006647622243635597,MF,West Ham
Steven Pienaar,0.0007460841757531025,MF,Everton
Danny Graham,0.0005240463776213752,MF,Sunderland
Henri Saivet,0.0006806952678459535,MF,Newcastle
Nordin Amrabat,0.0010038883315506685,MF,Watford
Daryl Janmaat,0.0007067918425122426,MF,Newcastle
Rolando Aarons,0.000612534448781277,MF,Newcastle
Cameron Borthwick-Jackson,0.000772652608086467,MF,Manchester United
João Teixeira,0.0005141634963349286,MF,Liverpool
Jan Kirchhoff,0.0030673985906712305,MF,Sunderland
Dame N'Doye,0.0008305491541350134,MF,Sunderland
Wahbi Khazri,0.0032090700577447097,MF,Sunderland
Sandro,0.0008441456219367188,MF,West Brom
Mario Suárez,0.0019343756293600965,MF,Watford
Bersant Celina,0.0005741998622641913,MF,Manchester City
Hiram Boateng,0.0005136986301369864,MF,Crystal Palace
Giannelli Imbula,0.002993719173548468,MF,Stoke City
Aaron Cresswell,0.00165013547214976,MF,West Ham
Connor Wickham,0.0008497268292180086,MF,Crystal Palace
Saido Berahino,0.0010438665621470486,MF,West Brom
Jordan Lyden,0.0005981502120057113,MF,Aston Villa
Danny Welbeck,0.0005714889664422144,MF,Arsenal
Mohamed Elneny,0.0033767394642393706,MF,Arsenal
Leroy Fer,0.0022809898189042836,MF,Swansea
Jay Fulton,0.0005176781855185618,MF,Swansea
Manu García,0.0005217348621552812,MF,Manchester City
Séamus Coleman,0.0006625760907755945,MF,Everton
Bryan Oviedo,0.0012180225225975141,MF,Everton
Daniel Amartey,0.000527849729094083,MF,Leicester
