Player,Score,Category,team
Sullay Kaikai,0.0005287248271344888,MF,Crystal Palace
Danilo,0.0006464137667901825,MF,Manchester City
Rekeem Harper,0.0005510406492934511,MF,West Brom
Jeff Hendrick,0.0085335797131822,FW,Burnley
Chris Wood,0.008583159319812881,FW,Burnley
Dwight McNeil,0.0008379888268156427,FW,Burnley
Nahki Wells,0.0008379888268156427,FW,Burnley
Sam Vokes,0.005291131642088638,FW,Burnley
Jordon Ibe,0.004547779685223256,FW,Bournemouth
Lys Mousset,0.002482001598227178,FW,Bournemouth
Joshua King,0.01368047043614012,FW,Bournemouth
Callum Wilson,0.00889120483548377,FW,Bournemouth
Jermain Defoe,0.0058238689308969666,FW,Bournemouth
Andros Townsend,0.01429520792029403,FW,Crystal Palace
Wilfried Zaha,0.015234663689505643,FW,Crystal Palace
Christian Benteke,0.00892511938844412,FW,Crystal Palace
Grzegorz Krychowiak,0.0008379888268156427,FW,West Brom
Salomón Rondón,0.011443178182858454,FW,West Brom
Daniel Sturridge,0.004332482270037485,FW,West Brom
Hal Robson-Kanu,0.003771540110785449,FW,West Brom
Alex Pritchard,0.0028457550443384567,FW,Huddersfield
Steve Mounié,0.011323990691335405,FW,Huddersfield
Laurent Depoitre,0.008904300981453915,FW,Huddersfield
Henrikh Mkhitaryan,0.0018145061389541611,FW,Arsenal
Alexandre Lacazette,0.014120649451382125,FW,Arsenal
Pierre-Emerick Aubameyang,0.009546104727989987,FW,Arsenal
Danny Welbeck,0.004529820406911113,FW,Arsenal
Roberto Firmino,0.025111670733469635,FW,Liverpool
Dominic Solanke,0.005622868860095097,FW,Liverpool
Danny Ings,0.0025136173863694426,FW,Liverpool
Jürgen Locadia,0.0013734923878602982,FW,Brighton
Glenn Murray,0.010519142700187585,FW,Brighton
Juan Mata,0.003933449112515455,FW,Manchester United
Marcus Rashford,0.005335159084564142,FW,Manchester United
Alexis Sánchez,0.021037174185555667,FW,Manchester United
Andre Gray,0.008555731747602635,FW,Watford
Troy Deeney,0.012413967261098573,FW,Watford
Dwight Gayle,0.01131078961674299,FW,Newcastle
Joselu,0.009297003228615314,FW,Newcastle
Eden Hazard,0.02033891442846915,FW,Chelsea
Olivier Giroud,0.007201899659118063,FW,Chelsea
Pedro,0.007119051643961414,FW,Chelsea
Álvaro Morata,0.015816475057217838,FW,Chelsea
Charlie Austin,0.0043665620758579935,FW,Southampton
Shane Long,0.008377351784920545,FW,Southampton
Bernardo Silva,0.015643938395225786,FW,Manchester City
Raheem Sterling,0.03187709751143381,FW,Manchester City
Leroy Sané,0.027725377930361762,FW,Manchester City
Gabriel Jesus,0.022133456228597467,FW,Manchester City
André Ayew,0.007045376259418734,FW,Swansea
Jordan Ayew,0.009049857104879785,FW,Swansea
Tammy Abraham,0.00559147484187227,FW,Swansea
Xherdan Shaqiri,0.013403676011935805,FW,Stoke City
Peter Crouch,0.0075496730146365635,FW,Stoke City
Mame Biram Diouf,0.006515012678083385,FW,Stoke City
Harry Kane,0.02467472063308513,FW,Tottenham
Heung-Min Son,0.0037756854618881354,FW,Tottenham
Jamie Vardy,0.018401247559379802,FW,Leicester
Harvey Barnes,0.0008379888268156427,FW,Leicester
Fousseni Diabaté,0.0017042878156214038,FW,Leicester
João Mário,0.005443307710541005,FW,West Ham
Manuel Lanzini,0.007904173592715374,FW,West Ham
Marko Arnautović,0.011774718470938778,FW,West Ham
Edimilson Fernandes,0.0013635423735458632,FW,West Ham
Cenk Tosun,0.0066435765549365975,FW,Everton
Oumar Niasse,0.006742749509295334,FW,Everton
Yannick Bolasie,0.000906604078088168,FW,Everton
Theo Walcott,0.0037089829877694587,FW,Everton
Andy Carroll,0.002208526733335703,FW,West Ham
Jesse Lingard,0.005567073195940877,FW,Manchester United
Lukas Nmecha,0.0008379888268156427,FW,Manchester City
Leonardo Ulloa,0.002476878637668588,FW,Brighton
Kelechi Iheanacho,0.004932019471100556,FW,Leicester
Edward Nketiah,0.0008379888268156427,FW,Arsenal
Willian,0.015838564854988038,FW,Chelsea
Rajiv Van La Parra,0.0008379888268156427,FW,Huddersfield
Sam Clucas,0.001961478682870787,FW,Swansea
Dušan Tadić,0.0058463470604534626,FW,Southampton
Nathan Redmond,0.0012495210020875224,FW,Southampton
Manolo Gabbiadini,0.005681076377236038,FW,Southampton
Ashley Barnes,0.010340646999222733,FW,Burnley
Mohamed Salah,0.032909274095406005,FW,Liverpool
Sadio Mané,0.0165522943823036,FW,Liverpool
Mario Lemina,0.0008379888268156427,FW,Southampton
Marc Pugh,0.0010973985191487137,FW,Bournemouth
Nathan Dyer,0.0025641360529388172,FW,Swansea
Adrien Silva,0.0010599288279095039,FW,Leicester
Richarlison,0.009206117737188376,FW,Watford
Gerard Deulofeu,0.003968188963665151,FW,Watford
Ayoze Pérez,0.009891907037612994,FW,Newcastle
Jay Rodriguez,0.011727861477758618,FW,West Brom
Érik Lamela,0.0016065763997286176,FW,Tottenham
Dele Alli,0.006736441851684268,FW,Tottenham
Fernando Llorente,0.002959266301135492,FW,Tottenham
Tyrese Campbell,0.0008379888268156427,FW,Stoke City
Anthony Knockaert,0.0013224106240154535,FW,Brighton
José Izquierdo,0.001736839487163873,FW,Brighton
Anthony Martial,0.009576195584628792,FW,Manchester United
André Carrillo,0.003564871172403972,FW,Watford
Romelu Lukaku,0.02487806930914377,FW,Manchester United
Javier Hernández,0.007911852712576469,FW,West Ham
Pascal Groß,0.01695027013628232,FW,Brighton
Islam Slimani,0.0033443209624215977,FW,Newcastle
Dominic Calvert-Lewin,0.007784884116260433,FW,Everton
Alex Iwobi,0.007451555994130306,FW,Arsenal
Stefano Okaka,0.003076223067996796,FW,Watford
James Ward-Prowse,0.001937562802478658,FW,Southampton
Shinji Okazaki,0.004158446505081817,FW,Leicester
Jerome Sinclair,0.0008525931601675427,FW,Watford
Nikola Vlašić,0.0008379888268156427,FW,Everton
Sergio Agüero,0.027536563976650327,FW,Manchester City
Collin Quaner,0.0020879158123062636,FW,Huddersfield
Saido Berahino,0.0021073279024490556,FW,Stoke City
Sam Baldock,0.0008379888268156427,FW,Brighton
Michail Antonio,0.002700774455036029,FW,West Ham
Jordan Hugill,0.0008379888268156427,FW,West Ham
Guido Carrillo,0.001864820389216882,FW,Southampton
Roberto Pereyra,0.0013757933248895733,FW,Watford
Elias Kachunga,0.0010476628133902197,FW,Huddersfield
Ramadan Sobhi,0.002006407000553878,FW,Stoke City
Jesé Rodríguez,0.0026872678314711924,FW,Stoke City
Eric Maxim Choupo-Moting,0.004856680501535954,FW,Stoke City
Alexander Sørloth,0.001331885348182402,FW,Crystal Palace
Oliver Burke,0.002013234826407969,FW,West Brom
Matt Phillips,0.0013243325431593171,FW,West Brom
Christian Atsu,0.0013277624114442295,FW,Newcastle
Jacob Murphy,0.0010045683560323542,FW,Newcastle
Riyad Mahrez,0.0026546561870305903,FW,Leicester
Marc Albrighton,0.001008664710333852,FW,Leicester
Wayne Rooney,0.006426407587631713,FW,Everton
Gylfi Sigurðsson,0.003270810823273757,FW,Everton
Junior Stanislas,0.002135136833043478,FW,Bournemouth
Mesut Özil,0.010411795929191463,FW,Arsenal
Cheikhou Kouyaté,0.0009440531009387973,FW,West Ham
Wilfried Bony,0.003810761440967865,FW,Swansea
Ross Barkley,0.0008794911253332349,FW,Chelsea
Michael Obafemi,0.0008379888268156427,FW,Southampton
Bakary Sako,0.0019846327329283335,FW,Crystal Palace
Ryan Fraser,0.0026962534740673193,FW,Bournemouth
Tomer Hemed,0.0036583321381619136,FW,Brighton
Solly March,0.0008379888268156427,FW,Brighton
Michy Batshuayi,0.0017380443395356051,FW,Chelsea
Benik Afobe,0.0014137744911014586,FW,Bournemouth
Oliver McBurnie,0.0012833623465154781,FW,Swansea
Aaron Lennon,0.0008379888268156427,FW,Everton
Julien Ngoy,0.0008379888268156427,FW,Stoke City
Joe Lolley,0.0010960159510941718,FW,Huddersfield
Demarai Gray,0.002712118300999337,FW,Leicester
Philippe Coutinho,0.0054253718901239876,FW,Liverpool
Jonathan Walters,0.0008379888268156427,FW,Burnley
Luciano Narsingh,0.001089809022270859,FW,Swansea
Sandro Ramírez,0.0008422035153693307,FW,Everton
Ademola Lookman,0.0013628238758453847,FW,Everton
James McClean,0.0013339277890347494,FW,West Brom
Diafra Sakho,0.001609095018278647,FW,West Ham
Rolando Aarons,0.0008950335321275951,FW,Newcastle
Zlatan Ibrahimović,0.0012662815581228537,FW,Manchester United
Aleksandar Mitrović,0.001142493470452773,FW,Newcastle
Wayne Routledge,0.001147597798239531,FW,Swansea
Kevin Mirallas,0.0008379888268156427,FW,Everton
Alex Oxlade-Chamberlain,0.0014050940097191256,FW,Liverpool
Will Hughes,0.002379742498805069,FW,Watford
Thomas Ince,0.0008379888268156427,FW,Huddersfield
Isaiah Brown,0.0008379888268156427,FW,Brighton
Nacer Chadli,0.0019751660249419352,FW,West Brom
Dan Gosling,0.0011151032557643542,FW,Bournemouth
Jeffrey Schlupp,0.0008379888268156427,FW,Crystal Palace
Freddie Ladapo,0.0008379888268156427,FW,Crystal Palace
Christian Eriksen,0.0008379888268156427,FW,Tottenham
Aaron Ramsey,0.0008379888268156427,FW,Arsenal
Tom Davies,0.0008379888268156427,FW,Everton
Scott Arfield,0.002359751720085919,FW,Burnley
Ruben Loftus-Cheek,0.0015851699559982415,FW,Crystal Palace
Chung-yong Lee,0.0009505794567931634,FW,Crystal Palace
Cesc Fàbregas,0.0011744820086957686,FW,Chelsea
Nordin Amrabat,0.0014045900174079337,FW,Watford
Jamie Murphy,0.0008379888268156427,FW,Brighton
Vincent Janssen,0.0008379888268156427,FW,Tottenham
Jérémie Boga,0.0008379888268156427,FW,Chelsea
Davy Klaassen,0.0010495685098502825,FW,Everton
Bojan Krkić,0.0011161369495908265,FW,Stoke City
Divock Origi,0.0008379888268156427,FW,Liverpool
