Player,Score,Category,team
Shkodran Mustafi,0.010201529090639483,DF,Arsenal
Nacho Monreal,0.012941138066183867,DF,Arsenal
Lamine Koné,0.007241159657932677,DF,Sunderland
Kurt Zouma,0.001597674616995231,DF,Chelsea
Nathan Aké,0.0037565337732651275,DF,Chelsea
Ola Aina,0.0008069675862718432,DF,Chelsea
Adrian Mariappa,0.002600398698106168,DF,Watford
Sebastian Prödl,0.00793272365335913,DF,Watford
Kyle Walker,0.007389686080434817,DF,Tottenham
Daley Blind,0.007754427261619762,DF,Manchester United
Winston Reid,0.00922832337955119,DF,West Ham
Patrick van Aanholt,0.007454969786777824,DF,Crystal Palace
Damien Delaney,0.006396729936478055,DF,Crystal Palace
Harry Maguire,0.009199240528443675,DF,Hull City
Glen Johnson,0.006591005762947414,DF,Stoke City
Erik Pieters,0.008965961486537891,DF,Stoke City
Martín Cáceres,0.0011255863905439644,DF,Southampton
Javier Manquillo,0.004055935933138479,DF,Sunderland
Gareth McAuley,0.008317366181222531,DF,West Brom
Christian Kabasele,0.002029725830829873,DF,Watford
Camilo Zúñiga,0.0026249557908971793,DF,Watford
Héctor Bellerín,0.00779913430335599,DF,Arsenal
Axel Tuanzebe,0.0012327101872705764,DF,Manchester United
Jonjoe Kenny,0.0007923965009604477,DF,Everton
Robert Huth,0.0065270942881251815,DF,Leicester
Miguel Britos,0.007297666384911028,DF,Watford
Ragnar Klavan,0.005133776827363975,DF,Liverpool
Ashley Young,0.0027613061135337933,DF,Manchester United
Luke Shaw,0.003108810697106547,DF,Manchester United
Michael Keane,0.008710441934138759,DF,Burnley
Jon Flanagan,0.001953585259543869,DF,Burnley
Aaron Cresswell,0.0038641392233432553,DF,West Ham
Donald Love,0.0026723335371059602,DF,Sunderland
Antonio Valencia,0.008980043262782227,DF,Manchester United
Mamadou Sakho,0.003182044073025592,DF,Crystal Palace
Jason Denayer,0.003827417806893562,DF,Sunderland
Trent Alexander-Arnold,0.0010890281734399925,DF,Liverpool
Ben Mee,0.009003810945599437,DF,Burnley
Antonio Barragán,0.008422568331354071,DF,Middlesbrough
Mike Van der Hoorn,0.002450792765427761,DF,Swansea
Marcos Rojo,0.007090350681632556,DF,Manchester United
Chris Brunt,0.002378063388786957,DF,West Brom
Jesús Navas,0.002265628132433011,DF,Manchester City
Sam Byram,0.0036122938457520135,DF,West Ham
Arthur Masuaku,0.0031312204741220633,DF,West Ham
Matthew Pennington,0.0013572899278279345,DF,Everton
Daniel Amartey,0.0011620103232405617,DF,Leicester
Bryan Oviedo,0.003807823587978043,DF,Sunderland
Bernardo Espinosa,0.004024313752707959,DF,Middlesbrough
Craig Cathcart,0.003490960117068496,DF,Watford
James Husband,0.0008720395790192865,DF,Middlesbrough
Sam McQueen,0.0025796328855411067,DF,Southampton
Scott Dann,0.00547854277340056,DF,Crystal Palace
Younès Kaboul,0.006927559988551913,DF,Watford
Leroy Fer,0.0010663892694228532,DF,Swansea
Séamus Coleman,0.0069852730774980195,DF,Everton
Ramiro Funes Mori,0.006143065664558164,DF,Everton
Omar Elabdellaoui,0.002048520822451141,DF,Hull City
Phil Bardsley,0.003796570667282591,DF,Stoke City
Cheikhou Kouyaté,0.004565903067453273,DF,West Ham
Idrissa Gueye,0.0008058977576517421,DF,Everton
Àngel Rangel,0.003588205625414978,DF,Swansea
Jordi Amat,0.004770211265061764,DF,Swansea
Wes Morgan,0.006579491558821867,DF,Leicester
Tyrone Mings,0.002455166574360997,DF,Bournemouth
Baily Cargill,0.0007982781904048303,DF,Bournemouth
Lucas Leiva,0.0032505052241344097,DF,Liverpool
Kevin Wimmer,0.0019431969461463608,DF,Tottenham
Stewart Downing,0.0011014637539217558,DF,Middlesbrough
Kieran Gibbs,0.0015231959234385905,DF,Arsenal
Bradley Smith,0.0012955316218580804,DF,Bournemouth
Josh Tymon,0.0013483658367284305,DF,Hull City
David Meyler,0.0014244228529849542,DF,Hull City
Danny Rose,0.004116685757557968,DF,Tottenham
Virgil van Dijk,0.007622625913414668,DF,Southampton
Papy Djilobodji,0.005688877322756937,DF,Sunderland
Jonas Olsson,0.001884129681790559,DF,West Brom
Neil Taylor,0.0033732530023357866,DF,Swansea
Håvard Nordtveit,0.0025128845578406946,DF,West Ham
Branislav Ivanović,0.0026148157418168024,DF,Chelsea
Cuco Martina,0.002897242051318333,DF,Southampton
Marcin Wasilewski,0.000991418262234237,DF,Leicester
Zeki Fryers,0.0010336325831714972,DF,Crystal Palace
Luis Hernández,0.001707702411076948,DF,Leicester
Álvaro Arbeloa,0.0016095342682958642,DF,West Ham
Mathieu Debuchy,0.0008165952547182016,DF,Arsenal
Carl Jenkinson,0.0011004283532435994,DF,Arsenal
Fernando,0.001051103090332163,DF,Manchester City
Sam Clucas,0.0009283129246750248,DF,Hull City
Paddy McNair,0.0008026861824076279,DF,Sunderland
Nordin Amrabat,0.0009897998059401573,DF,Watford
Jake Livermore,0.002715086067581656,DF,Hull City
Marcos Alonso,0.0008871649932744503,DF,Chelsea
Emre Can,0.0008543379845117282,DF,Liverpool
Brendon Galloway,0.001283983463306123,DF,West Brom
Kevin Stewart,0.000807161810632378,DF,Liverpool
Emilio Nsue,0.0016576468107930586,DF,Middlesbrough
Pape Souaré,0.0017301898303957067,DF,Crystal Palace
Philipp Wollscheid,0.001430670537551749,DF,Stoke City
Michail Antonio,0.0008148483341877762,DF,West Ham
Héctor Bellerín,0.0022108222938568437,MF,Arsenal
Aaron Ramsey,0.005337412648698969,MF,Arsenal
Granit Xhaka,0.00950243019471687,MF,Arsenal
Nacho Monreal,0.000981977462885428,MF,Arsenal
Alex Iwobi,0.005310241945289451,MF,Arsenal
Francis Coquelin,0.005349303455753511,MF,Arsenal
Idrissa Gueye,0.009134972308797711,MF,Everton
Morgan Schneiderlin,0.003784676406277921,MF,Everton
Tom Davies,0.005288227864351033,MF,Everton
Ross Barkley,0.009984940211762928,MF,Everton
Gareth Barry,0.006608693614409274,MF,Everton
Scott Arfield,0.00490876003656798,MF,Burnley
Jeff Hendrick,0.005552419897914788,MF,Burnley
Ashley Westwood,0.001477093584803578,MF,Burnley
Robbie Brady,0.0024614243545847767,MF,Burnley
Steven Defour,0.0036863298474054526,MF,Burnley
Jóhann Guðmundsson,0.0021994031691590136,MF,Burnley
Sam Byram,0.0011307031700201126,MF,West Ham
Manuel Lanzini,0.005811507219207909,MF,West Ham
Edimilson Fernandes,0.0017809239605852754,MF,West Ham
Aaron Cresswell,0.0024598660091301842,MF,West Ham
Declan Rice,0.0005087799329796963,MF,West Ham
Victor Moses,0.008315375674843526,MF,Chelsea
Cesc Fàbregas,0.009882636013102434,MF,Chelsea
N'Golo Kanté,0.012770171137706617,MF,Chelsea
Marcos Alonso,0.008781878394655543,MF,Chelsea
Javier Manquillo,0.0006568978873707059,MF,Sunderland
Sebastian Larsson,0.0031761104868113415,MF,Sunderland
Lee Cattermole,0.001096747108428039,MF,Sunderland
Jack Rodwell,0.003417295596632287,MF,Sunderland
Bryan Oviedo,0.0011594829034276546,MF,Sunderland
Darron Gibson,0.001256448649679216,MF,Sunderland
Lynden Gooch,0.0008424694981542828,MF,Sunderland
Omar Elabdellaoui,0.0008797648237114136,MF,Hull City
Tom Huddlestone,0.0046735136896210545,MF,Hull City
Alfred N'Diaye,0.0019988809173899485,MF,Hull City
Josh Tymon,0.0006506890574730238,MF,Hull City
Kamil Grosicki,0.003752345044467929,MF,Hull City
Eric Dier,0.004137133332058607,MF,Tottenham
Victor Wanyama,0.01176365429086387,MF,Tottenham
Christian Eriksen,0.016870204274930946,MF,Tottenham
Dele Alli,0.007718056241461383,MF,Tottenham
Heung-Min Son,0.006173272168792966,MF,Tottenham
Moussa Sissoko,0.002641259919464017,MF,Tottenham
Mousa Dembélé,0.009178915067756198,MF,Tottenham
Riyad Mahrez,0.008299735130005759,MF,Leicester
Andy King,0.0025167706133850665,MF,Leicester
Wilfred Ndidi,0.0037138707468141784,MF,Leicester
Marc Albrighton,0.007773902314383909,MF,Leicester
Demarai Gray,0.0018438271362404915,MF,Leicester
Daniel Amartey,0.003855712623885044,MF,Leicester
Junior Stanislas,0.005480080745428917,MF,Bournemouth
Dan Gosling,0.003464158326088377,MF,Bournemouth
Andrew Surman,0.006155789164810328,MF,Bournemouth
Marc Pugh,0.003357000603746131,MF,Bournemouth
Jordon Ibe,0.002106868733282585,MF,Bournemouth
Matt Worthington,0.000513460480413355,MF,Bournemouth
Georginio Wijnaldum,0.016041404885863104,MF,Liverpool
Emre Can,0.011153336389290665,MF,Liverpool
Philippe Coutinho,0.002758666691433191,MF,Liverpool
Adam Lallana,0.010733708765824686,MF,Liverpool
Lucas Leiva,0.003804761815653903,MF,Liverpool
Grant Leadbitter,0.0017647881211909776,MF,Middlesbrough
Adam Clayton,0.00670390419910971,MF,Middlesbrough
Adam Forshaw,0.00751691183493437,MF,Middlesbrough
Scott McTominay,0.0009879933655189542,MF,Manchester United
Axel Tuanzebe,0.0013456497200486904,MF,Manchester United
Paul Pogba,0.013736046563596106,MF,Manchester United
Angel Gomes,0.0005101609553238231,MF,Manchester United
Michael Carrick,0.00607178880328219,MF,Manchester United
James McArthur,0.0036074796846048756,MF,Crystal Palace
Luka Milivojević,0.0024218677219837214,MF,Crystal Palace
Jason Puncheon,0.010511013891436988,MF,Crystal Palace
Sullay Kaikai,0.0005197497638887507,MF,Crystal Palace
Bakary Sako,0.0005694673905173265,MF,Crystal Palace
Steven Davis,0.009275678820675285,MF,Southampton
Oriol Romeu,0.00869943386046432,MF,Southampton
James Ward-Prowse,0.007182685652332539,MF,Southampton
Dušan Tadić,0.007336225075678428,MF,Southampton
Nathan Redmond,0.002886581889572944,MF,Southampton
Sofiane Boufal,0.001409323725571275,MF,Southampton
Mame Biram Diouf,0.001988770001151832,MF,Stoke City
Glenn Whelan,0.0062586368064558,MF,Stoke City
Joe Allen,0.006765198386047326,MF,Stoke City
Erik Pieters,0.002708147594839408,MF,Stoke City
Leroy Fer,0.004838952636687188,MF,Swansea
Leon Britton,0.002909881750025647,MF,Swansea
Tom Carroll,0.005035944317798469,MF,Swansea
Sung-Yueng Ki,0.0033827336599679507,MF,Swansea
Luciano Narsingh,0.0011705739239687562,MF,Swansea
Allan Nyom,0.0006195465171458784,MF,West Brom
Darren Fletcher,0.006429953425269134,MF,West Brom
Claudio Yacob,0.003259949578635097,MF,West Brom
Jake Livermore,0.004586305262137782,MF,West Brom
Chris Brunt,0.004284079173725057,MF,West Brom
James McClean,0.001599850112938429,MF,West Brom
Jonathan Leko,0.0005916402899082872,MF,West Brom
Tom Cleverley,0.005503565423756229,MF,Watford
Abdoulaye Doucouré,0.003604943412038114,MF,Watford
Nordin Amrabat,0.0036502159222403865,MF,Watford
Étienne Capoue,0.008398535037527896,MF,Watford
M'Baye Niang,0.002052880625149224,MF,Watford
Dion Pereira,0.0005158995915149815,MF,Watford
Yaya Touré,0.01015459566900714,MF,Manchester City
David Silva,0.01839867281474862,MF,Manchester City
Gabriel Jesus,0.0017351836882204077,MF,Manchester City
Kevin De Bruyne,0.020245565668946336,MF,Manchester City
Leroy Sané,0.006969189895916202,MF,Manchester City
Jesús Navas,0.002610788740766214,MF,Manchester City
Ben Davies,0.0034229246818448505,MF,Tottenham
Filip Lesniak,0.0005292904742757773,MF,Tottenham
Georges-Kévin N'Koudou,0.0005216716396785998,MF,Tottenham
Marouane Fellaini,0.004450244906630598,MF,Manchester United
Juan Mata,0.005705856482508984,MF,Manchester United
Henrikh Mkhitaryan,0.0030043946880168003,MF,Manchester United
Anthony Martial,0.0036012711821275228,MF,Manchester United
Ander Herrera,0.01379303268217232,MF,Manchester United
Fernando,0.0018626009838323277,MF,Manchester City
Nacer Chadli,0.004709253760716778,MF,West Brom
James Morrison,0.0033651923135582977,MF,West Brom
Kieran Gibbs,0.0012928883141354497,MF,Arsenal
Didier N'Dong,0.004308913201735401,MF,Sunderland
Adnan Januzaj,0.0025347361538153495,MF,Sunderland
César Azpilicueta,0.0025704856560772255,MF,Chelsea
Nathaniel Chalobah,0.0009794289461615866,MF,Chelsea
Kenedy,0.0006967974821268293,MF,Chelsea
Valon Behrami,0.0028214785890401965,MF,Watford
Daryl Janmaat,0.0028582036024764413,MF,Watford
Jesse Lingard,0.002950044120152629,MF,Manchester United
Wayne Rooney,0.005229835083453228,MF,Manchester United
Håvard Nordtveit,0.0014943377745956395,MF,West Ham
Sofiane Feghouli,0.002362461781902387,MF,West Ham
Robert Snodgrass,0.003985144240914718,MF,West Ham
Marko Grujić,0.000552852950945407,MF,Liverpool
Ben Woodburn,0.000532423278503983,MF,Liverpool
Wilfried Zaha,0.007648677060418526,MF,Crystal Palace
Yohan Cabaye,0.00688300896868284,MF,Crystal Palace
Andros Townsend,0.006744045009782009,MF,Crystal Palace
Ahmed El-Mohamady,0.0027954916956953258,MF,Hull City
Sam Clucas,0.005182308385397852,MF,Hull City
Shaun Maloney,0.0008680867550384991,MF,Hull City
Geoff Cameron,0.0033921247125513867,MF,Stoke City
Xherdan Shaqiri,0.004268837892479429,MF,Stoke City
Marko Arnautović,0.0055227625931376124,MF,Stoke City
Ramadan Sobhi,0.0023064390148323827,MF,Stoke City
Harry Arter,0.009702019309592502,MF,Bournemouth
Lewis Cook,0.0018979683565933964,MF,Bournemouth
Ryan Fraser,0.005142952559343214,MF,Bournemouth
George Boyd,0.0039435677457763125,MF,Burnley
Marten de Roon,0.004637667974946271,MF,Middlesbrough
Jordy Clasie,0.002345758055545708,MF,Southampton
Pierre-Emile Højbjerg,0.004985437268697511,MF,Southampton
Jason Denayer,0.001531029626235293,MF,Sunderland
Wahbi Khazri,0.0013179538569946803,MF,Sunderland
Gylfi Sigurðsson,0.0059263167239793114,MF,Swansea
Jack Cork,0.0062312745626395835,MF,Swansea
Raheem Sterling,0.009323400750720776,MF,Manchester City
Samuel Field,0.0008655449972372868,MF,West Brom
Nemanja Matić,0.013136204335573153,MF,Chelsea
Willian,0.003057012489421455,MF,Chelsea
José Holebas,0.0016500695078821683,MF,Watford
Alex Oxlade-Chamberlain,0.00677007951261004,MF,Arsenal
Joshua King,0.0020429333943914607,MF,Bournemouth
Lazar Marković,0.0019204488520105003,MF,Hull City
Evandro,0.001242181620655238,MF,Hull City
George Honeyman,0.0007588506351279559,MF,Sunderland
Danny Drinkwater,0.00686879455524603,MF,Leicester
Mathieu Flamini,0.0007956841520556177,MF,Crystal Palace
Chung-yong Lee,0.001209242706573669,MF,Crystal Palace
Mark Noble,0.006839164091645104,MF,West Ham
Cheikhou Kouyaté,0.0035189108298350584,MF,West Ham
Enner Valencia,0.0008476474509534506,MF,Everton
Dominic Calvert-Lewin,0.0005365660022158927,MF,Everton
Adama Traoré,0.001886512283292947,MF,Middlesbrough
Fernandinho,0.010687233040456004,MF,Manchester City
Aleix García,0.0008721361490634286,MF,Manchester City
Gaël Clichy,0.0006185381941721949,MF,Manchester City
Antonio Valencia,0.0012253967824031478,MF,Manchester United
Jefferson Montero,0.000792414156468173,MF,Swansea
Josh Sims,0.0005493716600978377,MF,Southampton
Markus Henriksen,0.0006926304249060241,MF,Hull City
Charlie Adam,0.004996955222454132,MF,Stoke City
Arthur Masuaku,0.001368272661095222,MF,West Ham
Fabio Borini,0.001760027971484392,MF,Sunderland
Steven Pienaar,0.001161461722492449,MF,Sunderland
Ashley Young,0.0009018337073520699,MF,Manchester United
Kyle Walker,0.004465115474793194,MF,Tottenham
Joey Barton,0.0034036461368096094,MF,Burnley
Gastón Ramírez,0.00373395128885664,MF,Middlesbrough
Stewart Downing,0.005320928517248605,MF,Middlesbrough
Ruben Loftus-Cheek,0.0005142484751683922,MF,Chelsea
Glen Johnson,0.0007335270178468471,MF,Stoke City
André Ayew,0.0011324133784403408,MF,West Ham
Jay Fulton,0.0015918442227256272,MF,Swansea
Jack Wilshere,0.005256344564912624,MF,Bournemouth
Mohamed Elneny,0.002687301328411936,MF,Arsenal
Theo Walcott,0.004469589388915781,MF,Arsenal
Mesut Özil,0.013061085716902154,MF,Arsenal
Alexis Sánchez,0.004486107918240396,MF,Arsenal
Fabian Delph,0.0015595982174076916,MF,Manchester City
Antonio Barragán,0.0006618858285289403,MF,Middlesbrough
Trent Alexander-Arnold,0.0005700129770277268,MF,Liverpool
James Milner,0.0010257791340561764,MF,Liverpool
Nathaniel Clyne,0.0008825835055969967,MF,Liverpool
Matt Phillips,0.0057080244891138734,MF,West Brom
Sam McQueen,0.0007075949778709792,MF,Southampton
Harrison Reed,0.0005499176489723792,MF,Southampton
Joshua Onomah,0.0005126262197757539,MF,Tottenham
Isaac Success,0.0006749163629002118,MF,Watford
Michail Antonio,0.003797165244443788,MF,West Ham
Adlène Guédioura,0.002643744605231986,MF,Middlesbrough
Kevin Mirallas,0.002426658080755109,MF,Everton
Ibrahim Afellay,0.0008040097950091731,MF,Stoke City
Kieran Trippier,0.002026633853326746,MF,Tottenham
Harry Winks,0.0023348539843910977,MF,Tottenham
Pedro,0.0010790202032708593,MF,Chelsea
Andrew Robertson,0.001988679438615789,MF,Hull City
Mason Holgate,0.0006057635981769391,MF,Everton
Leighton Baines,0.0020385527528968116,MF,Everton
Jordan Ayew,0.0005312315198329132,MF,Swansea
Wayne Routledge,0.0017385613399803065,MF,Swansea
Pedro Obiang,0.004020441509135211,MF,West Ham
David Meyler,0.0015815067923284675,MF,Hull City
Giannelli Imbula,0.0021845843028052707,MF,Stoke City
James McCarthy,0.0015753513860246949,MF,Everton
Danny Welbeck,0.0005214046074315046,MF,Arsenal
Shinji Okazaki,0.0008048172062942548,MF,Leicester
Jeffrey Schlupp,0.000653359491693006,MF,Crystal Palace
Jordan Henderson,0.013340012220594867,MF,Liverpool
Craig Cathcart,0.0006284360122345988,MF,Watford
Aaron Lennon,0.0008873873834480104,MF,Everton
Billy Jones,0.0014141384760959805,MF,Sunderland
Ahmed Musa,0.0006035596931337141,MF,Leicester
Nathan Dyer,0.0008714761833437037,MF,Swansea
Joel Ward,0.000804673151125711,MF,Crystal Palace
Patrick van Aanholt,0.001578982871099666,MF,Crystal Palace
Joe Ledley,0.0029265630378085966,MF,Crystal Palace
Séamus Coleman,0.0013923325834857211,MF,Everton
Sadio Mané,0.0005849073477270183,MF,Liverpool
Ryan Mason,0.0014873570253815186,MF,Hull City
Dean Marney,0.003055696642167565,MF,Burnley
Nampalys Mendy,0.000896726948107491,MF,Leicester
Danny Rose,0.002903126447258076,MF,Tottenham
Christian Kabasele,0.0008955550060602146,MF,Watford
Pablo Zabaleta,0.0012860777330354549,MF,Manchester City
Ben Chilwell,0.0007986044131444994,MF,Leicester
Adama Diomandé,0.0008285674610649389,MF,Hull City
Fábio,0.0005084745762711864,MF,Middlesbrough
George Friend,0.0006922378501711636,MF,Middlesbrough
Jordon Mutch,0.000547998582866831,MF,Crystal Palace
Lucas Pérez,0.0006625550244840074,MF,Arsenal
John O'Shea,0.0005855059077857611,MF,Sunderland
Victor Anichebe,0.0007413460679410643,MF,Sunderland
Dimitri Payet,0.0029591011403744486,MF,West Ham
Nolito,0.001408585100383684,MF,Manchester City
Adam Smith,0.0017663371098745368,MF,Bournemouth
Bradley Smith,0.0005885526618985605,MF,Bournemouth
Michael Kightly,0.0005180588503495579,MF,Burnley
Modou Barrow,0.002489071909379319,MF,Swansea
Bojan Krkić,0.0009523357564128777,MF,Stoke City
Camilo Zúñiga,0.0006229704749121608,MF,Watford
İlkay Gündoğan,0.004207827692794797,MF,Manchester City
Roberto Pereyra,0.002076124475444129,MF,Watford
Craig Gardner,0.0012774780299328538,MF,West Brom
Ovie Ejaria,0.00050973907233507,MF,Liverpool
Jan Kirchhoff,0.0009531529072215328,MF,Sunderland
Matty James,0.0005084745762711864,MF,Leicester
Ben Watson,0.0005428080041442154,MF,Watford
Gerard Deulofeu,0.0007211056366065145,MF,Everton
Yannick Bolasie,0.0031982501855722873,MF,Everton
Marcus Rashford,0.0015035831336566773,MF,Manchester United
Oscar,0.003270057281266574,MF,Chelsea
Paddy McNair,0.0008155639508405821,MF,Sunderland
Duncan Watmore,0.0013886104638320398,MF,Sunderland
Jonathan Walters,0.001281278116427631,MF,Stoke City
Jonny Evans,0.0007270650345338689,MF,West Brom
Ainsley Maitland-Niles,0.0005086057950860789,MF,Arsenal
Érik Lamela,0.0036140636462948326,MF,Tottenham
Aiden O'Neill,0.0005600089764585492,MF,Burnley
Christian Stuani,0.001420121619026696,MF,Middlesbrough
Santi Cazorla,0.002942337918281685,MF,Arsenal
Eden Hazard,0.0026167430082954836,MF,Chelsea
Emilio Nsue,0.0005824943522072458,MF,Middlesbrough
Kevin Stewart,0.0005084745762711864,MF,Liverpool
Kyle Naughton,0.000654195719939762,MF,Swansea
Neil Taylor,0.0005163765152289983,MF,Swansea
